state,date,total_population,cumulative_cases,cumulative_cases_per_100_000,cumulative_deaths,cumulative_deaths_per_100_000,new_cases,new_cases_7_day_rolling_avg,new_deaths,new_deaths_7_day_rolling_avg,new_deaths_per_100_000,new_cases_per_100_000
Illinois,8/15/2020,12741080,205851,1615.65,7937,62.29,1828,1693.285714,5,13.85714286,0.04,14.35
Illinois,8/16/2020,12741080,207412,1627.9,7955,62.44,1561,1718.857143,18,15.71428571,0.14,12.25
Illinois,8/17/2020,12741080,209185,1641.82,7967,62.53,1773,1783.714286,12,17.28571429,0.09,13.92
Illinois,8/18/2020,12741080,210924,1655.46,7994,62.74,1739,1810.857143,27,18.28571429,0.21,13.65
Indiana,1/22/2020,6691878,0,0,0,0,,,,,,
Indiana,1/23/2020,6691878,0,0,0,0,0,,0,,0,0
Indiana,1/24/2020,6691878,0,0,0,0,0,,0,,0,0
Indiana,1/25/2020,6691878,0,0,0,0,0,,0,,0,0
Indiana,1/26/2020,6691878,0,0,0,0,0,,0,,0,0
Indiana,1/27/2020,6691878,0,0,0,0,0,0,0,0,0,0
Indiana,1/28/2020,6691878,0,0,0,0,0,0,0,0,0,0
Indiana,1/29/2020,6691878,0,0,0,0,0,0,0,0,0,0
Indiana,1/30/2020,6691878,0,0,0,0,0,0,0,0,0,0
Indiana,1/31/2020,6691878,0,0,0,0,0,0,0,0,0,0
Indiana,2/1/2020,6691878,0,0,0,0,0,0,0,0,0,0
Indiana,2/2/2020,6691878,0,0,0,0,0,0,0,0,0,0
Indiana,2/3/2020,6691878,0,0,0,0,0,0,0,0,0,0
Indiana,2/4/2020,6691878,0,0,0,0,0,0,0,0,0,0
Indiana,2/5/2020,6691878,0,0,0,0,0,0,0,0,0,0
Indiana,2/6/2020,6691878,0,0,0,0,0,0,0,0,0,0
Indiana,2/7/2020,6691878,0,0,0,0,0,0,0,0,0,0
Indiana,2/8/2020,6691878,0,0,0,0,0,0,0,0,0,0
Indiana,2/9/2020,6691878,0,0,0,0,0,0,0,0,0,0
Indiana,2/10/2020,6691878,0,0,0,0,0,0,0,0,0,0
Indiana,2/11/2020,6691878,0,0,0,0,0,0,0,0,0,0
Indiana,2/12/2020,6691878,0,0,0,0,0,0,0,0,0,0
Indiana,2/13/2020,6691878,0,0,0,0,0,0,0,0,0,0
Indiana,2/14/2020,6691878,0,0,0,0,0,0,0,0,0,0
Indiana,2/15/2020,6691878,0,0,0,0,0,0,0,0,0,0
Indiana,2/16/2020,6691878,0,0,0,0,0,0,0,0,0,0
Indiana,2/17/2020,6691878,0,0,0,0,0,0,0,0,0,0
Indiana,2/18/2020,6691878,0,0,0,0,0,0,0,0,0,0
Indiana,2/19/2020,6691878,0,0,0,0,0,0,0,0,0,0
Indiana,2/20/2020,6691878,0,0,0,0,0,0,0,0,0,0
Indiana,2/21/2020,6691878,0,0,0,0,0,0,0,0,0,0
Indiana,2/22/2020,6691878,0,0,0,0,0,0,0,0,0,0
Indiana,2/23/2020,6691878,0,0,0,0,0,0,0,0,0,0
Indiana,2/24/2020,6691878,0,0,0,0,0,0,0,0,0,0
Indiana,2/25/2020,6691878,0,0,0,0,0,0,0,0,0,0
Indiana,2/26/2020,6691878,0,0,0,0,0,0,0,0,0,0
Indiana,2/27/2020,6691878,0,0,0,0,0,0,0,0,0,0
Indiana,2/28/2020,6691878,0,0,0,0,0,0,0,0,0,0
Indiana,2/29/2020,6691878,0,0,0,0,0,0,0,0,0,0
Indiana,3/1/2020,6691878,0,0,0,0,0,0,0,0,0,0
Indiana,3/2/2020,6691878,0,0,0,0,0,0,0,0,0,0
Indiana,3/3/2020,6691878,0,0,0,0,0,0,0,0,0,0
Indiana,3/4/2020,6691878,0,0,0,0,0,0,0,0,0,0
Indiana,3/5/2020,6691878,0,0,0,0,0,0,0,0,0,0
Indiana,3/6/2020,6691878,1,0.01,0,0,1,0.142857143,0,0,0,0.01
Indiana,3/7/2020,6691878,1,0.01,0,0,0,0.142857143,0,0,0,0
Indiana,3/8/2020,6691878,2,0.03,0,0,1,0.285714286,0,0,0,0.01
Indiana,3/9/2020,6691878,3,0.04,0,0,1,0.428571429,0,0,0,0.01
Indiana,3/10/2020,6691878,6,0.09,0,0,3,0.857142857,0,0,0,0.04
Indiana,3/11/2020,6691878,11,0.16,0,0,5,1.571428571,0,0,0,0.07
Indiana,3/12/2020,6691878,13,0.19,0,0,2,1.857142857,0,0,0,0.03
Indiana,3/13/2020,6691878,13,0.19,0,0,0,1.714285714,0,0,0,0
Indiana,3/14/2020,6691878,16,0.24,0,0,3,2.142857143,0,0,0,0.04
Indiana,3/15/2020,6691878,20,0.3,0,0,4,2.571428571,0,0,0,0.06
Indiana,3/16/2020,6691878,25,0.37,1,0.01,5,3.142857143,1,0.142857143,0.01,0.07
Indiana,3/17/2020,6691878,30,0.45,2,0.03,5,3.428571429,1,0.285714286,0.01,0.07
Indiana,3/18/2020,6691878,38,0.57,2,0.03,8,3.857142857,0,0.285714286,0,0.12
Indiana,3/19/2020,6691878,60,0.9,2,0.03,22,6.714285714,0,0.285714286,0,0.33
Indiana,3/20/2020,6691878,86,1.29,3,0.04,26,10.42857143,1,0.428571429,0.01,0.39
Indiana,3/21/2020,6691878,128,1.91,4,0.06,42,16,1,0.571428571,0.01,0.63
Indiana,3/22/2020,6691878,204,3.05,6,0.09,76,26.28571429,2,0.857142857,0.03,1.14
Indiana,3/23/2020,6691878,270,4.03,7,0.1,66,35,1,0.857142857,0.01,0.99
Indiana,3/24/2020,6691878,368,5.5,12,0.18,98,48.28571429,5,1.428571429,0.07,1.46
Indiana,3/25/2020,6691878,477,7.13,14,0.21,109,62.71428571,2,1.714285714,0.03,1.63
Indiana,3/26/2020,6691878,645,9.64,17,0.25,168,83.57142857,3,2.142857143,0.04,2.51
Indiana,3/27/2020,6691878,979,14.63,25,0.37,334,127.5714286,8,3.142857143,0.12,4.99
Indiana,3/28/2020,6691878,1233,18.43,31,0.46,254,157.8571429,6,3.857142857,0.09,3.8
Indiana,3/29/2020,6691878,1513,22.61,32,0.48,280,187,1,3.714285714,0.01,4.18
Indiana,3/30/2020,6691878,1786,26.69,35,0.52,273,216.5714286,3,4,0.04,4.08
Indiana,3/31/2020,6691878,2158,32.25,49,0.73,372,255.7142857,14,5.285714286,0.21,5.56
Indiana,4/1/2020,6691878,2564,38.32,65,0.97,406,298.1428571,16,7.285714286,0.24,6.07
Indiana,4/2/2020,6691878,3038,45.4,78,1.17,474,341.8571429,13,8.714285714,0.19,7.08
Indiana,4/3/2020,6691878,3437,51.36,102,1.52,399,351.1428571,24,11,0.36,5.96
Indiana,4/4/2020,6691878,3953,59.07,116,1.73,516,388.5714286,14,12.14285714,0.21,7.71
Indiana,4/5/2020,6691878,4411,65.92,127,1.9,458,414,11,13.57142857,0.16,6.84
Indiana,4/6/2020,6691878,4956,74.06,143,2.14,545,452.8571429,16,15.42857143,0.24,8.14
Indiana,4/7/2020,6691878,5510,82.34,173,2.59,554,478.8571429,30,17.71428571,0.45,8.28
Indiana,4/8/2020,6691878,5943,88.81,203,3.03,433,482.7142857,30,19.71428571,0.45,6.47
Indiana,4/9/2020,6691878,6351,94.91,245,3.66,408,473.2857143,42,23.85714286,0.63,6.1
Indiana,4/10/2020,6691878,6907,103.21,300,4.48,556,495.7142857,55,28.28571429,0.82,8.31
Indiana,4/11/2020,6691878,7435,111.1,330,4.93,528,497.4285714,30,30.57142857,0.45,7.89
Indiana,4/12/2020,6691878,7928,118.47,343,5.13,493,502.4285714,13,30.85714286,0.19,7.37
Indiana,4/13/2020,6691878,8359,124.91,350,5.23,431,486.1428571,7,29.57142857,0.1,6.44
Indiana,4/14/2020,6691878,8527,127.42,387,5.78,168,431,37,30.57142857,0.55,2.51
Indiana,4/15/2020,6691878,8960,133.89,436,6.52,433,431,49,33.28571429,0.73,6.47
Indiana,4/16/2020,6691878,9542,142.59,477,7.13,582,455.8571429,41,33.14285714,0.61,8.7
Indiana,4/17/2020,6691878,10154,151.74,522,7.8,612,463.8571429,45,31.71428571,0.67,9.15
Indiana,4/18/2020,6691878,10641,159.01,545,8.14,487,458,23,30.71428571,0.34,7.28
Indiana,4/19/2020,6691878,11211,167.53,562,8.4,570,469,17,31.28571429,0.25,8.52
Indiana,4/20/2020,6691878,11688,174.66,577,8.62,477,475.5714286,15,32.42857143,0.22,7.13
Indiana,4/21/2020,6691878,12097,180.77,635,9.49,409,510,58,35.42857143,0.87,6.11
Indiana,4/22/2020,6691878,12438,185.87,666,9.95,341,496.8571429,31,32.85714286,0.46,5.1
Indiana,4/23/2020,6691878,13039,194.85,706,10.55,601,499.5714286,40,32.71428571,0.6,8.98
Indiana,4/24/2020,6691878,13681,204.44,741,11.07,642,503.8571429,35,31.28571429,0.52,9.59
Indiana,4/25/2020,6691878,14399,215.17,786,11.75,718,536.8571429,45,34.42857143,0.67,10.73
Indiana,4/26/2020,6691878,15012,224.33,813,12.15,613,543,27,35.85714286,0.4,9.16
Indiana,4/27/2020,6691878,15961,238.51,844,12.61,949,610.4285714,31,38.14285714,0.46,14.18
Indiana,4/28/2020,6691878,16588,247.88,901,13.46,627,641.5714286,57,38,0.85,9.37
Indiana,4/29/2020,6691878,17182,256.76,964,14.41,594,677.7142857,63,42.57142857,0.94,8.88
Indiana,4/30/2020,6691878,17835,266.52,1114,16.65,653,685.1428571,150,58.28571429,2.24,9.76
Indiana,5/1/2020,6691878,18630,278.4,1175,17.56,795,707,61,62,0.91,11.88
Indiana,5/2/2020,6691878,19295,288.33,1229,18.37,665,699.4285714,54,63.28571429,0.81,9.94
Indiana,5/3/2020,6691878,19933,297.87,1246,18.62,638,703,17,61.85714286,0.25,9.53
Indiana,5/4/2020,6691878,20507,306.45,1264,18.89,574,649.4285714,18,60,0.27,8.58
Indiana,5/5/2020,6691878,21033,314.31,1326,19.82,526,635,62,60.71428571,0.93,7.86
Indiana,5/6/2020,6691878,21870,326.81,1377,20.58,837,669.7142857,51,59,0.76,12.51
Indiana,5/7/2020,6691878,22503,336.27,1414,21.13,633,666.8571429,37,42.85714286,0.55,9.46
Indiana,5/8/2020,6691878,23146,345.88,1447,21.62,643,645.1428571,33,38.85714286,0.49,9.61
Indiana,5/9/2020,6691878,23732,354.64,1490,22.27,586,633.8571429,43,37.28571429,0.64,8.76
Indiana,5/10/2020,6691878,24126,360.53,1508,22.53,394,599,18,37.42857143,0.27,5.89
Indiana,5/11/2020,6691878,24627,368.01,1540,23.01,501,588.5714286,32,39.42857143,0.48,7.49
Indiana,5/12/2020,6691878,25127,375.49,1578,23.58,500,584.8571429,38,36,0.57,7.47
Indiana,5/13/2020,6691878,25473,380.66,1619,24.19,346,514.7142857,41,34.57142857,0.61,5.17
Indiana,5/14/2020,6691878,26053,389.32,1646,24.6,580,507.1428571,27,33.14285714,0.4,8.67
Indiana,5/15/2020,6691878,26656,398.33,1691,25.27,603,501.4285714,45,34.85714286,0.67,9.01
Indiana,5/16/2020,6691878,27280,407.66,1741,26.02,624,506.8571429,50,35.85714286,0.75,9.32
Indiana,5/17/2020,6691878,27778,415.1,1751,26.17,498,521.7142857,10,34.71428571,0.15,7.44
Indiana,5/18/2020,6691878,28255,422.23,1765,26.38,477,518.2857143,14,32.14285714,0.21,7.13
Indiana,5/19/2020,6691878,28705,428.95,1824,27.26,450,511.1428571,59,35.14285714,0.88,6.72
Indiana,5/20/2020,6691878,29274,437.46,1864,27.85,569,543,40,35,0.6,8.5
Indiana,5/21/2020,6691878,29936,447.35,1913,28.59,662,554.7142857,49,38.14285714,0.73,9.89
Indiana,5/22/2020,6691878,30409,454.42,1941,29.01,473,536.1428571,28,35.71428571,0.42,7.07
Indiana,5/23/2020,6691878,30901,461.77,1964,29.35,492,517.2857143,23,31.85714286,0.34,7.35
Indiana,5/24/2020,6691878,31376,468.87,1976,29.53,475,514,12,32.14285714,0.18,7.1
Indiana,5/25/2020,6691878,31715,473.93,1984,29.65,339,494.2857143,8,31.28571429,0.12,5.07
Indiana,5/26/2020,6691878,32078,479.36,2004,29.95,363,481.8571429,20,25.71428571,0.3,5.42
Indiana,5/27/2020,6691878,32437,484.72,2030,30.34,359,451.8571429,26,23.71428571,0.39,5.36
Indiana,5/28/2020,6691878,33068,494.15,2068,30.9,631,447.4285714,38,22.14285714,0.57,9.43
Indiana,5/29/2020,6691878,33558,501.47,2110,31.53,490,449.8571429,42,24.14285714,0.63,7.32
Indiana,5/30/2020,6691878,34211,511.23,2125,31.75,653,472.8571429,15,23,0.22,9.76
Indiana,5/31/2020,6691878,34574,516.66,2134,31.89,363,456.8571429,9,22.57142857,0.13,5.42
Indiana,6/1/2020,6691878,34830,520.48,2143,32.02,256,445,9,22.71428571,0.13,3.83
Indiana,6/2/2020,6691878,35237,526.56,2197,32.83,407,451.2857143,54,27.57142857,0.81,6.08
Indiana,6/3/2020,6691878,35712,533.66,2207,32.98,475,467.8571429,10,25.28571429,0.15,7.1
Indiana,6/4/2020,6691878,36096,539.4,2231,33.34,384,432.5714286,24,23.28571429,0.36,5.74
Indiana,6/5/2020,6691878,36578,546.6,2258,33.74,482,431.4285714,27,21.14285714,0.4,7.2
Indiana,6/6/2020,6691878,36997,552.86,2292,34.25,419,398,34,23.85714286,0.51,6.26
Indiana,6/7/2020,6691878,37397,558.84,2303,34.41,400,403.2857143,11,24.14285714,0.16,5.98
Indiana,6/8/2020,6691878,37623,562.22,2316,34.61,226,399,13,24.71428571,0.19,3.38
Indiana,6/9/2020,6691878,38033,568.35,2339,34.95,410,399.4285714,23,20.28571429,0.34,6.13
Indiana,6/10/2020,6691878,38337,572.89,2355,35.19,304,375,16,21.14285714,0.24,4.54
Indiana,6/11/2020,6691878,38748,579.03,2380,35.57,411,378.8571429,25,21.28571429,0.37,6.14
Indiana,6/12/2020,6691878,39146,584.98,2396,35.8,398,366.8571429,16,19.71428571,0.24,5.95
Indiana,6/13/2020,6691878,39543,590.91,2413,36.06,397,363.7142857,17,17.28571429,0.25,5.93
Indiana,6/14/2020,6691878,39909,596.38,2422,36.19,366,358.8571429,9,17,0.13,5.47
Indiana,6/15/2020,6691878,40430,604.17,2433,36.36,521,401,11,16.71428571,0.16,7.79
Indiana,6/16/2020,6691878,40786,609.49,2447,36.57,356,393.2857143,14,15.42857143,0.21,5.32
Indiana,6/17/2020,6691878,41013,612.88,2475,36.99,227,382.2857143,28,17.14285714,0.42,3.39
Indiana,6/18/2020,6691878,41438,619.23,2491,37.22,425,384.2857143,16,15.85714286,0.24,6.35
Indiana,6/19/2020,6691878,41746,623.83,2516,37.6,308,371.4285714,25,17.14285714,0.37,4.6
Indiana,6/20/2020,6691878,42061,628.54,2536,37.9,315,359.7142857,20,17.57142857,0.3,4.71
Indiana,6/21/2020,6691878,42423,633.95,2540,37.96,362,359.1428571,4,16.85714286,0.06,5.41
Indiana,6/22/2020,6691878,42633,637.09,2553,38.15,210,314.7142857,13,17.14285714,0.19,3.14
Indiana,6/23/2020,6691878,42871,640.64,2569,38.39,238,297.8571429,16,17.42857143,0.24,3.56
Indiana,6/24/2020,6691878,43140,644.66,2578,38.52,269,303.8571429,9,14.71428571,0.13,4.02
Indiana,6/25/2020,6691878,43655,652.36,2586,38.64,515,316.7142857,8,13.57142857,0.12,7.7
Indiana,6/26/2020,6691878,44140,659.61,2595,38.78,485,342,9,11.28571429,0.13,7.25
Indiana,6/27/2020,6691878,44575,666.11,2616,39.09,435,359.1428571,21,11.42857143,0.31,6.5
Indiana,6/28/2020,6691878,44930,671.41,2619,39.14,355,358.1428571,3,11.28571429,0.04,5.3
Indiana,6/29/2020,6691878,45228,675.86,2624,39.21,298,370.7142857,5,10.14285714,0.07,4.45
Indiana,6/30/2020,6691878,45594,681.33,2640,39.45,366,389,16,10.14285714,0.24,5.47
Indiana,7/1/2020,6691878,45952,686.68,2650,39.6,358,401.7142857,10,10.28571429,0.15,5.35
Indiana,7/2/2020,6691878,46387,693.18,2662,39.78,435,390.2857143,12,10.85714286,0.18,6.5
Indiana,7/3/2020,6691878,46915,701.07,2681,40.06,528,396.4285714,19,12.28571429,0.28,7.89
Indiana,7/4/2020,6691878,47432,708.8,2687,40.15,517,408.1428571,6,10.14285714,0.09,7.73
Indiana,7/5/2020,6691878,48201,720.29,2693,40.24,769,467.2857143,6,10.57142857,0.09,11.49
Indiana,7/6/2020,6691878,48524,725.12,2698,40.32,323,470.8571429,5,10.57142857,0.07,4.83
Indiana,7/7/2020,6691878,48626,726.64,2717,40.6,102,433.1428571,19,11,0.28,1.52
Indiana,7/8/2020,6691878,49063,733.17,2732,40.83,437,444.4285714,15,11.71428571,0.22,6.53
Indiana,7/9/2020,6691878,49575,740.82,2739,40.93,512,455.4285714,7,11,0.1,7.65
Indiana,7/10/2020,6691878,50300,751.66,2748,41.06,725,483.5714286,9,9.571428571,0.13,10.83
Indiana,7/11/2020,6691878,51079,763.3,2756,41.18,779,521,8,9.857142857,0.12,11.64
Indiana,7/12/2020,6691878,51612,771.26,2760,41.24,533,487.2857143,4,9.571428571,0.06,7.96
Indiana,7/13/2020,6691878,52037,777.61,2762,41.27,425,501.8571429,2,9.142857143,0.03,6.35
Indiana,7/14/2020,6691878,52685,787.3,2775,41.47,648,579.8571429,13,8.285714286,0.19,9.68
Indiana,7/15/2020,6691878,53370,797.53,2785,41.62,685,615.2857143,10,7.571428571,0.15,10.24
Indiana,7/16/2020,6691878,54080,808.14,2795,41.77,710,643.5714286,10,8,0.15,10.61
Indiana,7/17/2020,6691878,54813,819.1,2803,41.89,733,644.7142857,8,7.857142857,0.12,10.95
Indiana,7/18/2020,6691878,55654,831.66,2820,42.14,841,653.5714286,17,9.142857143,0.25,12.57
Indiana,7/19/2020,6691878,56571,845.37,2822,42.17,917,708.4285714,2,8.857142857,0.03,13.7
Indiana,7/20/2020,6691878,57206,854.86,2825,42.22,635,738.4285714,3,9,0.04,9.49
Indiana,7/21/2020,6691878,57916,865.47,2846,42.53,710,747.2857143,21,10.14285714,0.31,10.61
Indiana,7/22/2020,6691878,58673,876.78,2863,42.78,757,757.5714286,17,11.14285714,0.25,11.31
Indiana,7/23/2020,6691878,59602,890.66,2880,43.04,929,788.8571429,17,12.14285714,0.25,13.88
Indiana,7/24/2020,6691878,60598,905.55,2884,43.1,996,826.4285714,4,11.57142857,0.06,14.88
Indiana,7/25/2020,6691878,61520,919.32,2895,43.26,922,838,11,10.71428571,0.16,13.78
Indiana,7/26/2020,6691878,62372,932.06,2903,43.38,852,828.7142857,8,11.57142857,0.12,12.73
Indiana,7/27/2020,6691878,62907,940.05,2906,43.43,535,814.4285714,3,11.57142857,0.04,7.99
Indiana,7/28/2020,6691878,63678,951.57,2924,43.69,771,823.1428571,18,11.14285714,0.27,11.52
Indiana,7/29/2020,6691878,64299,960.85,2932,43.81,621,803.7142857,8,9.857142857,0.12,9.28
Indiana,7/30/2020,6691878,65253,975.11,2946,44.02,954,807.2857143,14,9.428571429,0.21,14.26
Indiana,7/31/2020,6691878,66154,988.57,2965,44.31,901,793.7142857,19,11.57142857,0.28,13.46
Indiana,8/1/2020,6691878,67122,1003.04,2971,44.4,968,800.2857143,6,10.85714286,0.09,14.47
Indiana,8/2/2020,6691878,67857,1014.02,2975,44.46,735,783.5714286,4,10.28571429,0.06,10.98
Indiana,8/3/2020,6691878,68433,1022.63,2980,44.53,576,789.4285714,5,10.57142857,0.07,8.61
Indiana,8/4/2020,6691878,69255,1034.91,2996,44.77,822,796.7142857,16,10.28571429,0.24,12.28
Indiana,8/5/2020,6691878,69975,1045.67,3007,44.94,720,810.8571429,11,10.71428571,0.16,10.76
Indiana,8/6/2020,6691878,71015,1061.21,3013,45.02,1040,823.1428571,6,9.571428571,0.09,15.54
Indiana,8/7/2020,6691878,72254,1079.73,3023,45.17,1239,871.4285714,10,8.285714286,0.15,18.51
Indiana,8/8/2020,6691878,73287,1095.16,3036,45.37,1033,880.7142857,13,9.285714286,0.19,15.44
Indiana,8/9/2020,6691878,74328,1110.72,3041,45.44,1041,924.4285714,5,9.428571429,0.07,15.56
Indiana,8/10/2020,6691878,74992,1120.64,3044,45.49,664,937,3,9.142857143,0.04,9.92
Indiana,8/11/2020,6691878,75862,1133.64,3069,45.86,870,943.8571429,25,10.42857143,0.37,13
Indiana,8/12/2020,6691878,76522,1143.51,3086,46.12,660,935.2857143,17,11.28571429,0.25,9.86
Indiana,8/13/2020,6691878,77565,1159.09,3105,46.4,1043,935.7142857,19,13.14285714,0.28,15.59
Indiana,8/14/2020,6691878,78632,1175.04,3113,46.52,1067,911.1428571,8,12.85714286,0.12,15.94
Indiana,8/15/2020,6691878,79676,1190.64,3128,46.74,1044,912.7142857,15,13.14285714,0.22,15.6
Indiana,8/16/2020,6691878,80415,1201.68,3133,46.82,739,869.5714286,5,13.14285714,0.07,11.04
Indiana,8/17/2020,6691878,81006,1210.51,3135,46.85,591,859.1428571,2,13,0.03,8.83
Indiana,8/18/2020,6691878,81847,1223.08,3165,47.3,841,855,30,13.71428571,0.45,12.57
Iowa,1/22/2020,3156145,0,0,0,0,,,,,,
Iowa,1/23/2020,3156145,0,0,0,0,0,,0,,0,0
Iowa,1/24/2020,3156145,0,0,0,0,0,,0,,0,0
Iowa,1/25/2020,3156145,0,0,0,0,0,,0,,0,0
Iowa,1/26/2020,3156145,0,0,0,0,0,,0,,0,0
Iowa,1/27/2020,3156145,0,0,0,0,0,0,0,0,0,0
Iowa,1/28/2020,3156145,0,0,0,0,0,0,0,0,0,0
Iowa,1/29/2020,3156145,0,0,0,0,0,0,0,0,0,0
Iowa,1/30/2020,3156145,0,0,0,0,0,0,0,0,0,0
Iowa,1/31/2020,3156145,0,0,0,0,0,0,0,0,0,0
Iowa,2/1/2020,3156145,0,0,0,0,0,0,0,0,0,0
Iowa,2/2/2020,3156145,0,0,0,0,0,0,0,0,0,0
Iowa,2/3/2020,3156145,0,0,0,0,0,0,0,0,0,0
Iowa,2/4/2020,3156145,0,0,0,0,0,0,0,0,0,0
Iowa,2/5/2020,3156145,0,0,0,0,0,0,0,0,0,0
Iowa,2/6/2020,3156145,0,0,0,0,0,0,0,0,0,0
Iowa,2/7/2020,3156145,0,0,0,0,0,0,0,0,0,0
Iowa,2/8/2020,3156145,0,0,0,0,0,0,0,0,0,0
Iowa,2/9/2020,3156145,0,0,0,0,0,0,0,0,0,0
Iowa,2/10/2020,3156145,0,0,0,0,0,0,0,0,0,0
Iowa,2/11/2020,3156145,0,0,0,0,0,0,0,0,0,0
Iowa,2/12/2020,3156145,0,0,0,0,0,0,0,0,0,0
Iowa,2/13/2020,3156145,0,0,0,0,0,0,0,0,0,0
Iowa,2/14/2020,3156145,0,0,0,0,0,0,0,0,0,0
Iowa,2/15/2020,3156145,0,0,0,0,0,0,0,0,0,0
Iowa,2/16/2020,3156145,0,0,0,0,0,0,0,0,0,0
Iowa,2/17/2020,3156145,0,0,0,0,0,0,0,0,0,0
Iowa,2/18/2020,3156145,0,0,0,0,0,0,0,0,0,0
Iowa,2/19/2020,3156145,0,0,0,0,0,0,0,0,0,0
Iowa,2/20/2020,3156145,0,0,0,0,0,0,0,0,0,0
Iowa,2/21/2020,3156145,0,0,0,0,0,0,0,0,0,0
Iowa,2/22/2020,3156145,0,0,0,0,0,0,0,0,0,0
Iowa,2/23/2020,3156145,0,0,0,0,0,0,0,0,0,0
Iowa,2/24/2020,3156145,0,0,0,0,0,0,0,0,0,0
Iowa,2/25/2020,3156145,0,0,0,0,0,0,0,0,0,0
Iowa,2/26/2020,3156145,0,0,0,0,0,0,0,0,0,0
Iowa,2/27/2020,3156145,0,0,0,0,0,0,0,0,0,0
Iowa,2/28/2020,3156145,0,0,0,0,0,0,0,0,0,0
Iowa,2/29/2020,3156145,0,0,0,0,0,0,0,0,0,0
Iowa,3/1/2020,3156145,0,0,0,0,0,0,0,0,0,0
Iowa,3/2/2020,3156145,0,0,0,0,0,0,0,0,0,0
Iowa,3/3/2020,3156145,0,0,0,0,0,0,0,0,0,0
Iowa,3/4/2020,3156145,0,0,0,0,0,0,0,0,0,0
Iowa,3/5/2020,3156145,0,0,0,0,0,0,0,0,0,0
Iowa,3/6/2020,3156145,0,0,0,0,0,0,0,0,0,0
Iowa,3/7/2020,3156145,0,0,0,0,0,0,0,0,0,0
Iowa,3/8/2020,3156145,0,0,0,0,0,0,0,0,0,0
Iowa,3/9/2020,3156145,3,0.1,0,0,3,0.428571429,0,0,0,0.1
Iowa,3/10/2020,3156145,8,0.25,0,0,5,1.142857143,0,0,0,0.16
Iowa,3/11/2020,3156145,13,0.41,0,0,5,1.857142857,0,0,0,0.16
Iowa,3/12/2020,3156145,14,0.44,0,0,1,2,0,0,0,0.03
Iowa,3/13/2020,3156145,17,0.54,0,0,3,2.428571429,0,0,0,0.1
Iowa,3/14/2020,3156145,17,0.54,0,0,0,2.428571429,0,0,0,0
Iowa,3/15/2020,3156145,18,0.57,0,0,1,2.571428571,0,0,0,0.03
Iowa,3/16/2020,3156145,23,0.73,0,0,5,2.857142857,0,0,0,0.16
Iowa,3/17/2020,3156145,23,0.73,0,0,0,2.142857143,0,0,0,0
Iowa,3/18/2020,3156145,38,1.2,0,0,15,3.571428571,0,0,0,0.48
Iowa,3/19/2020,3156145,44,1.39,0,0,6,4.285714286,0,0,0,0.19
Iowa,3/20/2020,3156145,45,1.43,0,0,1,4,0,0,0,0.03
Iowa,3/21/2020,3156145,69,2.19,0,0,24,7.428571429,0,0,0,0.76
Iowa,3/22/2020,3156145,90,2.85,0,0,21,10.28571429,0,0,0,0.67
Iowa,3/23/2020,3156145,105,3.33,0,0,15,11.71428571,0,0,0,0.48
Iowa,3/24/2020,3156145,124,3.93,0,0,19,14.42857143,0,0,0,0.6
Iowa,3/25/2020,3156145,146,4.63,1,0.03,22,15.42857143,1,0.142857143,0.03,0.7
Iowa,3/26/2020,3156145,179,5.67,1,0.03,33,19.28571429,0,0.142857143,0,1.05
Iowa,3/27/2020,3156145,235,7.45,3,0.1,56,27.14285714,2,0.428571429,0.06,1.77
Iowa,3/28/2020,3156145,298,9.44,3,0.1,63,32.71428571,0,0.428571429,0,2
Iowa,3/29/2020,3156145,336,10.65,4,0.13,38,35.14285714,1,0.571428571,0.03,1.2
Iowa,3/30/2020,3156145,424,13.43,6,0.19,88,45.57142857,2,0.857142857,0.06,2.79
Iowa,3/31/2020,3156145,497,15.75,7,0.22,73,53.28571429,1,1,0.03,2.31
Iowa,4/1/2020,3156145,547,17.33,9,0.29,50,57.28571429,2,1.142857143,0.06,1.58
Iowa,4/2/2020,3156145,614,19.45,11,0.35,67,62.14285714,2,1.428571429,0.06,2.12
Iowa,4/3/2020,3156145,699,22.15,11,0.35,85,66.28571429,0,1.142857143,0,2.69
Iowa,4/4/2020,3156145,787,24.94,14,0.44,88,69.85714286,3,1.571428571,0.1,2.79
Iowa,4/5/2020,3156145,869,27.53,18,0.57,82,76.14285714,4,2,0.13,2.6
Iowa,4/6/2020,3156145,946,29.97,25,0.79,77,74.57142857,7,2.714285714,0.22,2.44
Iowa,4/7/2020,3156145,1046,33.14,25,0.79,100,78.42857143,0,2.571428571,0,3.17
Iowa,4/8/2020,3156145,1145,36.28,27,0.86,99,85.42857143,2,2.571428571,0.06,3.14
Iowa,4/9/2020,3156145,1270,40.24,29,0.92,125,93.71428571,2,2.571428571,0.06,3.96
Iowa,4/10/2020,3156145,1388,43.98,31,0.98,118,98.42857143,2,2.857142857,0.06,3.74
Iowa,4/11/2020,3156145,1510,47.84,34,1.08,122,103.2857143,3,2.857142857,0.1,3.87
Iowa,4/12/2020,3156145,1587,50.28,41,1.3,77,102.5714286,7,3.285714286,0.22,2.44
Iowa,4/13/2020,3156145,1710,54.18,41,1.3,123,109.1428571,0,2.285714286,0,3.9
